price,rooms,area,floor,total_floors,year,building_type_кирпичный,building_type_монолитный,building_type_панельный
108000000,2,101.7,11.0,20.0,2016.0,0,1,0
62500000,2,74.0,8.0,20.0,2022.0,0,1,0
58000000,3,80.0,3.0,9.0,2022.0,0,1,0
82000000,4,121.4,2.0,3.0,2024.0,0,1,0
39700000,3,77.5,5.0,7.0,2026.0,0,1,0
65000000,3,83.0,16.0,17.0,2025.0,0,1,0
79500000,3,99.1,1.0,5.0,1991.0,1,0,0
83000000,2,77.6,3.0,9.0,2025.0,0,1,0
27200000,2,55.67,5.0,6.0,2026.0,0,1,0
40000000,2,50.5,14.0,17.0,2025.0,0,1,0
38000000,2,59.2,5.0,9.0,2025.0,0,1,0
82000000,3,111.43,10.0,10.0,2010.0,0,1,0
40000000,2,60.0,3.0,10.0,2022.0,0,1,0
75000000,2,70.0,3.0,9.0,1994.0,0,1,0
30000000,1,44.0,9.0,9.0,2025.0,0,1,0
39000000,1,37.3,7.0,9.0,2026.0,0,1,0
42000000,3,106.0,10.0,16.0,2012.0,0,0,0
102000000,4,132.5,8.0,9.0,2008.0,0,1,0
27000000,2,59.0,3.0,3.0,1984.0,1,0,0
41000000,1,49.7,6.0,10.0,2006.0,0,1,0
80000000,3,85.1,4.0,5.0,1970.0,1,0,0
41000000,3,64.0,6.0,9.0,2024.0,0,1,0
46000000,3,107.6,11.0,16.0,2012.0,0,1,0
72000000,3,88.7,2.0,7.0,2025.0,0,1,0
33000000,1,32.5,9.0,9.0,2025.0,0,1,0
159000000,4,92.6,18.0,21.0,2023.0,0,1,0
49600000,3,58.3,2.0,5.0,1974.0,0,0,0
25000000,1,40.0,1.0,5.0,2012.0,0,0,0
40000000,3,58.0,4.0,4.0,1970.0,0,0,1
39500000,2,54.5,7.0,12.0,2024.0,0,1,0
37000000,1,46.0,5.0,13.0,2025.0,0,1,0
53500000,3,70.7,2.0,12.0,2023.0,0,1,0
34000000,2,53.76,2.0,5.0,2024.0,0,1,0
68000000,2,46.9,5.0,9.0,2025.0,0,1,0
23000000,1,45.18,5.0,9.0,2025.0,0,1,0
39500000,3,58.7,4.0,4.0,1964.0,0,0,1
55000000,4,97.0,5.0,10.0,2022.0,0,1,0
59000000,3,72.0,12.0,13.0,2020.0,0,1,0
29000000,2,56.6,8.0,8.0,2021.0,0,1,0
40500000,2,69.5,9.0,10.0,2021.0,0,1,0
33500000,2,52.1,5.0,5.0,1990.0,0,0,1
37000000,2,59.0,2.0,6.0,2020.0,0,1,0
77000000,3,70.0,4.0,5.0,1978.0,1,0,0
46000000,2,45.0,5.0,13.0,2025.0,0,1,0
26300000,1,36.0,1.0,3.0,1974.0,1,0,0
28500000,1,30.0,15.0,17.0,2025.0,0,1,0
39000000,2,68.5,1.0,10.0,2021.0,0,1,0
54000000,2,40.0,3.0,12.0,2024.0,0,1,0
28000000,1,47.0,8.0,9.0,2022.0,0,1,0
56400000,2,63.1,1.0,18.0,2021.0,0,1,0
57000000,3,77.0,1.0,4.0,1974.0,1,0,0
59600000,3,90.0,2.0,9.0,2024.0,0,1,0
100000000,4,132.0,13.0,18.0,2015.0,0,1,0
28800000,2,61.0,1.0,5.0,2026.0,0,0,0
29000000,2,50.9,2.0,10.0,2022.0,0,1,0
58000000,2,78.7,16.0,17.0,2008.0,0,1,0
41500000,2,52.0,9.0,9.0,2002.0,0,1,0
40000000,2,54.5,2.0,9.0,2016.0,0,1,0
66000000,2,82.0,1.0,10.0,2014.0,0,1,0
23000000,1,30.09,1.0,10.0,2022.0,0,1,0
60000000,3,72.0,7.0,9.0,1983.0,0,0,1
31000000,2,52.0,4.0,5.0,1990.0,0,0,1
49500000,3,78.6,9.0,19.0,2012.0,0,1,0
40000000,2,57.0,1.0,12.0,2022.0,0,1,0
36000000,2,43.6,7.0,10.0,2022.0,0,1,0
41500000,2,48.3,4.0,6.0,2024.0,0,1,0
38000000,1,42.0,9.0,9.0,1979.0,0,0,1
35000000,1,34.8,2.0,5.0,1990.0,1,0,0
66000000,2,72.0,4.0,6.0,2010.0,0,1,0
42500000,2,52.0,5.0,5.0,1991.0,1,0,0
38500000,2,70.0,7.0,7.0,2023.0,0,1,0
33500000,1,46.5,5.0,5.0,2023.0,0,1,0
37500000,2,54.0,5.0,6.0,2025.0,0,1,0
32500000,3,59.0,5.0,5.0,1966.0,0,0,1
24000000,1,36.2,5.0,5.0,2012.0,0,1,0
91000000,4,116.0,11.0,16.0,2015.0,0,1,0
31000000,2,60.0,1.0,5.0,2014.0,0,0,0
24000000,1,46.3,4.0,7.0,2025.0,0,1,0
30500000,2,50.0,9.0,10.0,2021.0,0,1,0
23500000,2,48.3,3.0,6.0,2025.0,0,1,0
115000000,3,99.9,9.0,10.0,2023.0,0,1,0
93000000,4,112.9,3.0,8.0,2007.0,0,1,0
73000000,3,74.0,12.0,13.0,2022.0,0,1,0
88000000,3,98.0,10.0,12.0,2019.0,0,1,0
48500000,3,75.0,12.0,12.0,2020.0,0,1,0
31999999,2,52.0,5.0,9.0,2021.0,0,1,0
31500000,2,58.0,6.0,12.0,1988.0,0,0,0
53000000,2,65.9,10.0,13.0,2014.0,0,1,0
22000000,2,49.6,2.0,5.0,2026.0,0,0,1
83500000,2,57.2,2.0,3.0,2023.0,0,0,0
67000000,3,78.0,14.0,20.0,2011.0,0,1,0
26500000,1,35.3,7.0,9.0,2025.0,0,1,0
55000000,3,88.0,3.0,9.0,2020.0,1,0,0
49500000,2,120.0,2.0,2.0,2000.0,0,0,0
51999999,3,93.0,5.0,10.0,2009.0,0,1,0
26900000,1,35.31,6.0,9.0,2026.0,0,1,0
35400000,2,62.0,2.0,5.0,2023.0,0,1,0
27000000,1,31.0,5.0,9.0,2024.0,0,1,0
38500000,1,41.0,2.0,5.0,1992.0,0,0,1
68500000,4,84.8,4.0,4.0,1975.0,1,0,0
27000000,2,45.7,2.0,2.0,1966.0,1,0,0
35000000,2,64.0,7.0,9.0,2016.0,0,1,0
23000000,1,42.7,7.0,9.0,2024.0,0,1,0
38440000,2,45.88,3.0,6.0,2025.0,0,1,0
62000000,3,78.0,2.0,13.0,2024.0,0,0,0
49900000,4,104.0,1.0,6.0,2026.0,0,1,0
57000000,3,132.6,9.0,10.0,2012.0,0,1,0
38000000,3,64.0,1.0,3.0,1989.0,0,0,1
22500000,1,31.1,9.0,10.0,2022.0,0,1,0
54000000,2,63.8,2.0,3.0,2025.0,0,1,0
40500000,2,70.0,10.0,10.0,2019.0,0,1,0
50500000,2,65.3,2.0,16.0,2026.0,0,1,0
38900000,2,56.9,8.0,9.0,2005.0,0,1,0
45000000,2,80.4,5.0,5.0,2009.0,0,1,0
38500000,3,71.2,1.0,9.0,2024.0,0,1,0
22500000,1,40.4,5.0,9.0,2026.0,0,1,0
110000000,3,90.0,4.0,9.0,2025.0,0,1,0
85000000,3,101.5,1.0,3.0,2024.0,0,1,0
42000000,1,42.2,9.0,16.0,2026.0,0,1,0
40000000,2,51.3,16.0,16.0,2025.0,0,1,0
85000000,3,65.8,2.0,3.0,2022.0,0,1,0
42000000,2,69.9,5.0,9.0,2023.0,0,1,0
34500000,2,46.0,5.0,5.0,1977.0,0,0,1
42000000,3,73.4,12.0,12.0,2020.0,0,1,0
32000000,2,63.4,3.0,5.0,2017.0,0,1,0
22000000,1,49.78,3.0,7.0,2026.0,0,1,0
43000000,3,90.0,3.0,9.0,2008.0,0,1,0
27000000,1,31.0,10.0,10.0,2022.0,0,1,0
30900000,2,49.59,4.0,12.0,2026.0,0,1,0
42000000,3,82.0,7.0,9.0,2017.0,0,1,0
34000000,3,58.0,4.0,4.0,1965.0,0,0,1
22000000,1,32.0,1.0,9.0,2022.0,0,0,0
71000000,2,68.5,5.0,9.0,2025.0,1,0,0
73500000,3,85.0,2.0,16.0,2024.0,0,1,0
22800000,1,36.4,7.0,9.0,2026.0,0,1,0
42999999,2,60.0,3.0,13.0,2023.0,0,1,0
35500000,3,60.0,4.0,5.0,2019.0,0,1,0
43300000,1,65.6,6.0,6.0,2011.0,0,0,0
43500000,3,58.4,4.0,5.0,1975.0,0,0,1
49800000,3,80.0,2.0,5.0,2006.0,0,1,0
34000000,2,65.7,2.0,5.0,2017.0,0,1,0
52000000,4,84.0,5.0,5.0,1990.0,0,0,1
27700000,1,32.6,5.0,5.0,1975.0,0,0,1
24500000,1,42.1,5.0,7.0,2026.0,0,1,0
37000000,2,58.0,7.0,10.0,2024.0,0,1,0
40500000,2,50.0,4.0,9.0,1994.0,1,0,0
21900000,1,31.0,5.0,10.0,2022.0,0,1,0
38000000,2,57.8,11.0,12.0,2017.0,0,1,0
65000000,2,54.0,5.0,5.0,1980.0,1,0,0
32500000,3,58.9,2.0,4.0,1968.0,0,0,1
47000000,2,74.5,8.0,10.0,2024.0,0,1,0
128000000,3,167.0,7.0,22.0,2008.0,0,1,0
33000000,1,47.0,5.0,5.0,2023.0,0,1,0
33500000,2,52.0,8.0,10.0,2024.0,0,1,0
43000000,3,78.0,4.0,5.0,2017.0,0,1,0
22000000,1,31.0,4.0,5.0,2017.0,0,1,0
45000000,3,70.0,10.0,13.0,2024.0,0,1,0
58000000,1,50.0,9.0,10.0,2026.0,0,1,0
36000000,2,91.6,3.0,16.0,2012.0,0,1,0
32500000,2,42.0,12.0,12.0,2022.0,0,1,0
60000000,2,64.0,10.0,13.0,2024.0,0,1,0
19000000,1,23.4,2.0,3.0,2022.0,0,1,0
39000000,2,69.0,8.0,9.0,2010.0,0,1,0
38000000,2,45.8,2.0,6.0,2025.0,0,1,0
22500000,1,34.1,4.0,10.0,2018.0,0,1,0
82000000,3,109.8,9.0,12.0,2024.0,0,1,0
60000000,3,60.0,7.0,8.0,2019.0,0,1,0
62000000,3,79.4,5.0,16.0,2026.0,0,1,0
33000000,1,38.7,14.0,16.0,2019.0,0,1,0
79000000,2,70.0,13.0,17.0,2022.0,0,1,0
49000000,4,90.4,5.0,5.0,1991.0,1,0,0
64000000,2,88.9,5.0,5.0,2019.0,0,1,0
57000000,2,76.7,2.0,15.0,2007.0,0,1,0
35500000,3,56.0,4.0,4.0,1969.0,0,0,0
56000000,3,67.0,5.0,10.0,2025.0,0,1,0
24500000,2,49.3,1.0,3.0,2023.0,0,1,0
21500000,2,43.0,3.0,3.0,1976.0,1,0,0
22800000,1,36.5,7.0,9.0,2026.0,0,1,0
37500000,1,55.0,5.0,5.0,2019.0,0,1,0
39500000,2,55.1,3.0,5.0,1978.0,0,0,1
30000000,2,54.3,1.0,5.0,2015.0,0,1,0
47000000,2,65.4,4.0,11.0,2022.0,0,1,0
26000000,2,35.22,9.0,9.0,2025.0,0,1,0
40000000,1,49.3,7.0,14.0,2008.0,0,1,0
38000000,3,63.0,2.0,3.0,2023.0,0,1,0
42000000,1,45.7,10.0,10.0,2008.0,0,1,0
28000000,1,46.5,6.0,6.0,2025.0,0,1,0
56000000,3,77.0,1.0,9.0,1990.0,0,0,0
32000000,1,48.2,1.0,9.0,2018.0,0,1,0
31500000,3,60.4,8.0,9.0,2025.0,0,1,0
50000000,3,81.7,3.0,16.0,2017.0,0,1,0
46000000,3,61.8,1.0,4.0,1975.0,0,0,1
21000000,1,30.0,1.0,5.0,2022.0,0,1,0
28000000,1,37.0,7.0,12.0,2017.0,0,1,0
57000000,2,41.2,2.0,9.0,2025.0,0,1,0
223000000,4,218.0,3.0,7.0,2017.0,0,1,0
50000000,2,65.1,2.0,13.0,2023.0,0,1,0
36000000,1,40.0,9.0,12.0,2025.0,0,1,0
25500000,1,39.0,2.0,5.0,2024.0,0,1,0
46000000,3,73.5,4.0,9.0,2023.0,0,1,0
96200000,2,72.0,6.0,12.0,2019.0,0,1,0
80000000,3,113.6,5.0,10.0,2013.0,0,1,0
31900000,1,40.0,7.0,13.0,2024.0,0,1,0
34000000,1,42.0,9.0,9.0,1990.0,0,0,1
68000000,3,90.0,2.0,5.0,2006.0,0,1,0
29000000,2,45.1,4.0,4.0,1965.0,0,0,1
56000000,3,73.6,6.0,9.0,1987.0,0,0,1
36000000,2,68.0,6.0,16.0,2009.0,1,0,0
37500000,2,67.2,6.0,9.0,2019.0,0,0,0
55000000,2,78.8,17.0,17.0,2023.0,0,1,0
90000000,2,85.0,8.0,15.0,2019.0,0,1,0
67000000,3,71.3,3.0,3.0,2022.0,0,1,0
61000000,3,131.2,15.0,16.0,2013.0,0,1,0
54000000,3,75.0,5.0,9.0,1991.0,0,1,0
23000000,1,46.0,5.0,5.0,2015.0,0,1,0
59500000,2,58.0,3.0,15.0,2023.0,0,1,0
31500000,2,56.0,1.0,4.0,1985.0,1,0,0
33500000,2,63.4,5.0,5.0,2013.0,0,1,0
80000000,3,102.6,1.0,9.0,2006.0,0,1,0
37000000,2,72.34,10.0,12.0,2025.0,0,1,0
22000000,1,32.0,3.0,3.0,1965.0,1,0,0
37500000,3,66.8,4.0,5.0,1979.0,0,0,1
25000000,1,45.0,5.0,5.0,2017.0,0,1,0
43500000,2,60.8,10.0,18.0,2023.0,0,0,0
32500000,2,73.8,2.0,3.0,2010.0,0,0,0
59000000,2,70.0,19.0,19.0,2012.0,0,1,0
75000000,3,87.0,4.0,5.0,1981.0,1,0,0
68000000,3,120.0,10.0,20.0,2011.0,0,1,0
33900000,2,58.0,7.0,12.0,2018.0,0,1,0
43000000,3,71.1,3.0,6.0,2019.0,0,1,0
17200000,1,36.56,6.0,9.0,2025.0,0,1,0
44500000,2,60.0,8.0,12.0,2024.0,0,1,0
95000000,3,76.5,9.0,9.0,2025.0,0,1,0
24000000,1,38.4,5.0,5.0,2022.0,0,1,0
84500000,3,90.0,1.0,5.0,1985.0,1,0,0
39500000,3,67.0,17.0,19.0,2012.0,0,1,0
44500000,3,62.4,2.0,5.0,1973.0,0,0,1
48500000,3,94.7,7.0,9.0,2007.0,0,1,0
38000000,3,68.8,1.0,6.0,2025.0,0,1,0
17500000,1,28.2,9.0,9.0,2025.0,0,1,0
45000000,3,58.1,4.0,5.0,1975.0,0,0,1
82000000,3,86.0,8.0,15.0,2008.0,0,1,0
46500000,3,82.0,3.0,7.0,2022.0,0,1,0
34999999,2,52.0,6.0,11.0,2023.0,0,1,0
32000000,2,49.0,4.0,5.0,2021.0,0,1,0
71990000,3,70.0,3.0,12.0,2023.0,0,1,0
41500000,2,48.0,9.0,10.0,2012.0,0,1,0
30000000,1,40.9,4.0,4.0,1978.0,1,0,0
25000000,1,40.0,7.0,9.0,2022.0,0,1,0
80000000,3,96.2,3.0,12.0,2026.0,0,1,0
42000000,3,62.0,1.0,5.0,1989.0,1,0,0
36500000,3,70.0,6.0,9.0,2025.0,0,1,0
48000000,2,50.2,2.0,18.0,2023.0,0,1,0
27000000,2,46.6,1.0,3.0,2025.0,0,1,0
38000000,2,68.4,12.0,13.0,2018.0,0,1,0
95000000,3,102.2,2.0,10.0,2009.0,0,0,0
100000000,3,75.0,3.0,3.0,2021.0,0,1,0
57000000,3,69.0,4.0,6.0,2024.0,0,1,0
44500000,2,43.0,5.0,10.0,2022.0,0,1,0
42500000,3,87.1,1.0,9.0,2017.0,0,1,0
56000000,3,90.0,5.0,9.0,2021.0,0,1,0
46500000,3,83.4,6.0,10.0,2023.0,0,1,0
48000000,3,60.0,2.0,4.0,1967.0,0,0,1
50000000,3,103.0,9.0,9.0,2006.0,0,1,0
45000000,2,60.0,5.0,9.0,1990.0,0,0,1
79000000,3,78.8,5.0,13.0,2024.0,0,1,0
70000000,3,72.1,5.0,18.0,2023.0,0,1,0
50000000,2,54.0,2.0,4.0,2020.0,0,1,0
38000000,2,108.0,16.0,16.0,2012.0,0,1,0
22500000,1,39.9,2.0,3.0,2021.0,0,1,0
65000000,4,115.0,10.0,21.0,2012.0,0,1,0
44500000,3,70.8,12.0,12.0,2022.0,0,1,0
31500000,1,48.0,6.0,9.0,2007.0,0,0,0
31000000,2,60.0,6.0,12.0,2024.0,0,1,0
39900000,3,76.3,8.0,9.0,2016.0,0,1,0
40000000,2,48.0,8.0,13.0,2024.0,0,1,0
33500000,2,61.0,1.0,10.0,2024.0,0,1,0
33000000,2,60.0,6.0,8.0,2026.0,0,1,0
59000000,3,70.0,3.0,4.0,1972.0,0,0,0
90000000,4,119.0,5.0,12.0,2025.0,0,1,0
28000000,1,40.0,7.0,7.0,2014.0,0,1,0
80000000,2,70.5,17.0,20.0,2023.0,0,1,0
54000000,3,67.8,7.0,10.0,2023.0,0,1,0
25500000,1,30.4,1.0,5.0,1973.0,0,0,1
43000000,3,74.0,6.0,9.0,2006.0,0,1,0
60000000,3,75.0,5.0,5.0,1984.0,1,0,0
35500000,2,63.8,3.0,6.0,2026.0,0,1,0
39900000,3,56.0,6.0,6.0,2025.0,0,1,0
32000000,1,40.1,5.0,9.0,1980.0,0,0,1
39000000,2,53.81,2.0,6.0,2026.0,0,1,0
28500000,1,33.0,1.0,5.0,1977.0,0,0,1
34000000,1,44.0,2.0,13.0,2025.0,0,1,0
23500000,2,47.0,3.0,5.0,2024.0,0,1,0
30000000,3,74.0,9.0,9.0,2025.0,0,1,0
34500000,2,64.0,4.0,5.0,2016.0,0,1,0
41500000,1,40.5,6.0,9.0,2026.0,0,1,0
49500000,2,45.0,11.0,12.0,2025.0,0,1,0
36500000,1,42.0,1.0,13.0,2025.0,0,1,0
78000000,3,110.0,2.0,9.0,2003.0,1,0,0
40000000,1,40.0,2.0,12.0,2024.0,0,1,0
26700000,1,47.0,4.0,5.0,2014.0,0,1,0
66000000,3,100.0,13.0,16.0,2009.0,0,1,0
61555500,2,53.5,2.0,7.0,2025.0,0,1,0
33000000,2,45.0,3.0,4.0,1961.0,0,0,1
30000000,1,49.0,5.0,12.0,2024.0,0,1,0
80000000,4,97.2,4.0,5.0,1984.0,1,0,0
89900000,4,104.0,2.0,3.0,2024.0,0,1,0
37500000,3,65.0,5.0,5.0,1998.0,1,0,0
38000000,3,52.0,2.0,5.0,2022.0,0,1,0
55000000,3,92.0,9.0,12.0,2016.0,0,1,0
100000000,2,65.8,2.0,6.0,2025.0,0,1,0
74000000,4,97.7,5.0,9.0,1988.0,0,0,1
52500000,3,65.3,5.0,9.0,1986.0,0,1,0
23500000,1,37.0,4.0,8.0,2023.0,0,1,0
23500000,1,37.0,4.0,8.0,2023.0,0,1,0
47500000,2,56.0,3.0,5.0,2020.0,0,1,0
41000000,3,54.9,5.0,5.0,1972.0,0,0,1
37000000,2,47.0,3.0,6.0,2026.0,0,1,0
23000000,2,40.0,2.0,3.0,1978.0,0,0,0
21100000,1,30.7,3.0,9.0,2023.0,0,1,0
25500000,1,34.2,3.0,12.0,2019.0,0,1,0
90000000,3,107.1,4.0,4.0,2022.0,0,1,0
46500000,2,68.9,3.0,10.0,2021.0,0,1,0
80000000,4,110.0,5.0,10.0,2021.0,0,1,0
43000000,2,45.0,11.0,12.0,2025.0,0,1,0
36500000,2,60.3,8.0,10.0,2021.0,0,1,0
51000000,3,80.0,16.0,20.0,2011.0,0,1,0
180000000,4,138.0,8.0,15.0,2019.0,0,1,0
38000000,2,57.6,2.0,3.0,2024.0,0,1,0
23000000,1,32.8,9.0,9.0,2020.0,0,1,0
86000000,3,70.0,3.0,5.0,1990.0,1,0,0
27999999,1,38.0,2.0,12.0,2020.0,0,1,0
66000000,4,87.9,2.0,6.0,2010.0,0,1,0
66000000,2,54.4,5.0,5.0,1985.0,1,0,0
46000000,3,62.1,6.0,9.0,1975.0,0,0,1
63000000,3,64.7,4.0,12.0,2023.0,0,1,0
30000000,1,50.0,9.0,10.0,2012.0,0,1,0
52000000,3,90.0,7.0,9.0,2010.0,0,1,0
50000000,2,52.2,13.0,20.0,2022.0,0,1,0
15900000,1,26.0,7.0,10.0,2026.0,0,1,0
55000000,3,72.0,7.0,12.0,2024.0,0,1,0
75000000,3,95.0,1.0,17.0,2020.0,0,0,0
28500000,1,37.4,2.0,12.0,2022.0,0,1,0
40500000,2,67.0,4.0,7.0,2022.0,0,1,0
98000000,3,76.5,1.0,3.0,2024.0,0,1,0
35000000,1,42.0,3.0,12.0,2026.0,0,1,0
100000000,3,148.7,2.0,12.0,2004.0,0,0,0
53000000,2,60.0,11.0,17.0,2023.0,0,1,0
37900000,2,70.0,2.0,10.0,2021.0,0,1,0
46200000,2,46.1,10.0,18.0,2023.0,0,1,0
30500000,1,40.0,5.0,10.0,2017.0,0,1,0
45500000,2,56.0,12.0,12.0,2018.0,0,1,0
34500000,1,51.0,1.0,5.0,2010.0,0,1,0
55550000,3,68.0,1.0,5.0,1990.0,1,0,0
116999000,4,115.0,1.0,16.0,2022.0,0,1,0
52000000,1,46.4,1.0,13.0,2025.0,0,1,0
26000000,1,38.0,5.0,8.0,2007.0,0,1,0
25500000,2,49.7,2.0,5.0,2023.0,0,0,0
120000000,4,137.0,4.0,5.0,1979.0,1,0,0
33000000,2,44.8,3.0,4.0,1971.0,1,0,0
35000000,2,57.8,4.0,6.0,2022.0,0,1,0
35000000,2,42.0,1.0,1.0,1972.0,0,0,0
27000000,1,40.0,5.0,9.0,2022.0,0,1,0
45000000,2,63.0,6.0,12.0,2025.0,0,1,0
26100000,1,38.6,4.0,5.0,2024.0,0,1,0
58800000,2,62.0,8.0,13.0,2024.0,0,1,0
58000000,3,89.0,2.0,12.0,2020.0,1,0,0
22000000,1,30.0,3.0,9.0,2025.0,0,1,0
35000000,2,54.8,6.0,12.0,2020.0,0,1,0
24400000,1,36.8,5.0,8.0,2022.0,0,1,0
24400000,1,36.8,5.0,8.0,2022.0,0,1,0
75000000,3,76.4,4.0,11.0,2026.0,0,1,0
58500000,3,75.0,5.0,9.0,1985.0,0,0,1
47000000,3,73.6,1.0,9.0,2007.0,0,1,0
43000000,2,54.0,8.0,16.0,2026.0,0,1,0
72500000,3,79.4,10.0,20.0,2022.0,0,1,0
51000000,2,69.8,9.0,10.0,2023.0,0,0,0
250000000,6,260.0,12.0,12.0,2018.0,0,1,0
66000000,2,71.8,11.0,16.0,2022.0,0,1,0
87000000,3,93.0,8.0,19.0,2016.0,0,1,0
35000000,2,46.0,2.0,3.0,2021.0,1,0,0
31000000,2,67.0,1.0,4.0,2014.0,0,1,0
59000000,2,61.0,6.0,9.0,2026.0,0,1,0
49000000,2,51.0,4.0,12.0,2024.0,0,1,0
33000000,2,68.2,1.0,5.0,2012.0,0,1,0
30000000,2,39.7,7.0,12.0,2025.0,0,1,0
187000000,6,270.0,20.0,21.0,2017.0,0,1,0
61000000,3,93.7,8.0,9.0,2019.0,0,1,0
58500000,1,50.0,7.0,16.0,2023.0,0,0,0
30000000,2,39.7,7.0,12.0,2025.0,0,1,0
187000000,6,270.0,20.0,21.0,2017.0,0,1,0
61000000,3,93.7,8.0,9.0,2019.0,0,1,0
58500000,1,50.0,7.0,16.0,2023.0,0,0,0
79000000,3,122.2,5.0,18.0,2012.0,0,1,0
28000000,2,55.4,2.0,2.0,1986.0,1,0,0
28000000,1,38.6,2.0,9.0,2019.0,0,1,0
27500000,1,44.0,2.0,9.0,2016.0,0,1,0
117500000,3,143.8,2.0,12.0,2016.0,0,1,0
50000000,2,50.0,14.0,15.0,2023.0,0,1,0
140000000,3,117.0,5.0,9.0,2016.0,0,1,0
11500000,1,17.6,2.0,2.0,2019.0,0,1,0
33000000,3,72.0,12.0,12.0,2025.0,0,1,0
81000000,2,63.0,3.0,33.0,2024.0,0,1,0
61500000,3,95.5,2.0,5.0,2020.0,0,1,0
103000000,2,82.0,10.0,10.0,2018.0,0,1,0
79000000,2,65.0,2.0,15.0,2019.0,0,1,0
45000000,2,45.06,2.0,6.0,2026.0,0,1,0
25500000,1,40.0,1.0,5.0,2016.0,0,0,0
61500000,3,95.5,2.0,5.0,2020.0,0,1,0
103000000,2,82.0,10.0,10.0,2018.0,0,1,0
79000000,2,65.0,2.0,15.0,2019.0,0,1,0
45000000,2,45.06,2.0,6.0,2026.0,0,1,0
25500000,1,40.0,1.0,5.0,2016.0,0,0,0
75000000,4,82.6,12.0,13.0,2024.0,0,1,0
34000000,2,69.0,6.0,9.0,2009.0,0,1,0
44000000,1,44.0,1.0,6.0,2024.0,0,1,0
45000000,1,40.0,6.0,12.0,2024.0,0,1,0
38500000,3,60.0,4.0,4.0,1967.0,0,0,1
50000000,2,63.5,14.0,16.0,2013.0,0,1,0
32500000,1,37.0,6.0,9.0,2026.0,0,1,0
250000000,5,256.0,1.0,6.0,2004.0,0,1,0
45000000,2,60.0,4.0,10.0,2022.0,0,1,0
50000000,4,75.5,4.0,4.0,1970.0,0,0,1
76000000,3,101.0,10.0,21.0,2023.0,0,1,0
56000000,3,84.5,12.0,14.0,2020.0,0,1,0
18600000,1,37.7,6.0,9.0,2024.0,0,1,0
121000000,2,82.0,4.0,14.0,2025.0,0,1,0
76000000,3,101.0,10.0,21.0,2023.0,0,1,0
56000000,3,84.5,12.0,14.0,2020.0,0,1,0
18600000,1,37.7,6.0,9.0,2024.0,0,1,0
121000000,2,82.0,4.0,14.0,2025.0,0,1,0
24000000,1,30.0,5.0,10.0,2021.0,0,1,0
25500000,2,55.6,8.0,12.0,2025.0,0,1,0
55000000,3,93.0,5.0,9.0,2007.0,0,1,0
25500000,2,45.5,2.0,5.0,2018.0,0,0,0
60000000,3,70.0,1.0,6.0,1990.0,1,0,0
52000000,3,90.0,3.0,9.0,2018.0,0,1,0
38200000,1,35.0,3.0,3.0,1965.0,1,0,0
26000000,2,50.0,3.0,5.0,2007.0,1,0,0
12500000,1,16.6,1.0,5.0,1982.0,0,0,1
29000000,2,47.8,1.0,9.0,2023.0,0,1,0
25000000,1,41.2,4.0,6.0,2022.0,0,1,0
51500000,2,67.3,5.0,6.0,2024.0,0,1,0
50000000,2,63.18,2.0,12.0,2024.0,0,1,0
250000000,3,110.0,2.0,3.0,2025.0,0,1,0
29990000,3,63.0,2.0,4.0,1968.0,0,0,1
37000000,2,39.1,3.0,3.0,1960.0,1,0,0
49000000,2,49.5,7.0,17.0,2023.0,0,1,0
45500000,1,47.5,3.0,3.0,2023.0,0,1,0
36000000,2,60.0,3.0,5.0,2006.0,0,1,0
37000000,2,65.0,6.0,6.0,2010.0,1,0,0
65000000,2,70.0,1.0,17.0,2022.0,0,1,0
23500000,1,34.0,12.0,12.0,2019.0,0,1,0
47000000,3,89.0,8.0,9.0,2017.0,0,1,0
34500000,3,71.0,5.0,5.0,1982.0,0,0,1
40999999,2,55.0,5.0,6.0,2024.0,0,0,0
41500000,2,46.1,6.0,13.0,2022.0,0,1,0
23000000,1,30.6,4.0,10.0,2022.0,0,1,0
35000000,2,50.0,6.0,12.0,2025.0,0,1,0
36500000,3,67.2,4.0,5.0,2024.0,1,0,0
51200000,3,68.9,1.0,5.0,1988.0,1,0,0
34000000,1,35.0,14.0,14.0,2026.0,0,1,0
40000000,2,41.4,5.0,6.0,2016.0,0,1,0
55000000,3,88.1,9.0,10.0,2018.0,0,1,0
43000000,2,46.0,7.0,13.0,2025.0,0,1,0
20000000,1,40.4,8.0,9.0,2025.0,0,1,0
85000000,4,92.0,1.0,6.0,2025.0,0,1,0
45000000,2,55.3,5.0,13.0,2020.0,0,1,0
22900000,1,30.0,5.0,9.0,2025.0,0,1,0
61000000,4,125.6,4.0,4.0,2013.0,1,0,0
60000000,4,82.8,5.0,5.0,1989.0,0,0,1
58900000,3,65.3,4.0,12.0,2026.0,0,1,0
67000000,3,87.0,2.0,12.0,2024.0,0,1,0
47500000,2,51.3,8.0,12.0,2025.0,0,1,0
44500000,3,70.0,3.0,6.0,2025.0,0,1,0
30000000,2,57.6,3.0,4.0,2014.0,0,1,0
24500000,1,40.0,6.0,9.0,2022.0,0,1,0
36000000,2,55.0,2.0,5.0,2015.0,0,0,0
29950000,1,33.0,7.0,9.0,2025.0,0,1,0
78000000,3,87.0,10.0,12.0,2021.0,0,1,0
46000000,2,65.0,4.0,6.0,2025.0,0,1,0
